

  Energy      1          2.969 eV   S

  Transition         Weight       KS [eV]
 =============================================
   38   ->    58     0.0000       9.062
   21   ->    72     0.0000      20.990
   32   ->    93     0.0000      27.392
   11   ->    97     0.0000      40.060
   47   ->    82     0.0000      18.440
   16   ->    62     0.0000      15.828
    6   ->    73     0.0000      27.770
   34   ->   109     0.0000      51.438
    4   ->    70     0.0000      28.458
   41   ->    94     0.0000      27.599
   15   ->    58     0.0000      13.803
   36   ->    97     0.0000      32.225
   41   ->    63     0.0000      11.762
   19   ->   104     0.0000      42.102
   42   ->    70     0.0000      16.331
   37   ->   104     0.0000      38.540
    9   ->    57     0.0000      17.575
   27   ->    99     0.0000      34.951
   15   ->    93     0.0000      31.414
   31   ->    58     0.0000       9.843
   32   ->    97     0.0000      32.882
   12   ->    96     0.0000      37.942
   31   ->   102     0.0000      36.710
   26   ->   104     0.0000      39.979
   37   ->    79     0.0000      19.767
   19   ->   109     0.0000      54.523
   46   ->    53     0.0000       6.256
   22   ->    68     0.0000      18.165
   11   ->   104     0.0000      46.390
   42   ->    56     0.0000       8.135
   26   ->    57     0.0000      10.306
   22   ->    83     0.0000      23.081
   23   ->   102     0.0000      37.809
   35   ->    96     0.0000      30.996
    7   ->   103     0.0000      45.713
   23   ->    71     0.0000      19.669
   41   ->    71     0.0000      17.287
   11   ->    83     0.0000      28.420
   23   ->    56     0.0000      10.667
   38   ->   103     0.0000      36.714
   27   ->    89     0.0000      25.340
   10   ->    88     0.0000      31.478
    7   ->    66     0.0000      23.380
   19   ->   106     0.0000      47.102
   31   ->    55     0.0000       9.383
    6   ->    94     0.0000      37.161
    8   ->    98     0.0000      41.453
   31   ->    94     0.0000      28.883
   49   ->    82     0.0000      17.227
   44   ->    59     0.0000       8.037
   40   ->    61     0.0000       9.548
   31   ->    79     0.0000      20.500
    7   ->    63     0.0000      21.263
   43   ->    60     0.0000       8.513
   21   ->   107     0.0000      47.095
   10   ->    68     0.0000      24.290
   30   ->    59     0.0000      10.302
   22   ->    81     0.0000      22.346
   19   ->    58     0.0000      12.672
    2   ->    99     0.0000      45.890
   40   ->    88     0.0000      22.453
   13   ->    81     0.0000      25.353
    1   ->    97     0.0000      44.435
   40   ->    87     0.0000      22.036
    8   ->   102     0.0000      44.763
   11   ->    93     0.0000      34.570
   39   ->    50     0.0000       5.154
   27   ->    51     0.0000       7.194
   12   ->    83     0.0000      27.764
   38   ->    73     0.0000      18.711
    1   ->   107     0.0000      56.539
    5   ->    94     0.0000      37.482
   11   ->   103     0.0000      44.611
   21   ->    86     0.0000      23.696
   34   ->    68     0.0000      16.133
   28   ->    79     0.0000      20.854
   16   ->    67     0.0000      18.970
   37   ->    50     0.0000       5.425
   29   ->    61     0.0000      10.867
   19   ->    61     0.0000      13.499
   35   ->   108     0.0000      45.659
   41   ->    93     0.0000      26.171
   26   ->    72     0.0000      19.648
   15   ->    92     0.0000      30.663
   38   ->   100     0.0000      33.928
   11   ->    73     0.0000      26.608
    7   ->    59     0.0000      18.408
   40   ->    71     0.0000      17.447
   20   ->   108     0.0000      48.809
   38   ->    75     0.0000      19.139
   29   ->    69     0.0000      17.619
   29   ->    66     0.0000      15.358
   35   ->    70     0.0000      17.278
   14   ->    73     0.0000      23.842
   28   ->   100     0.0000      35.063
    2   ->    98     0.0000      44.756
   37   ->   107     0.0000      44.314
   39   ->   107     0.0000      44.044
   15   ->    94     0.0000      32.843
   11   ->    64     0.0000      20.986
   29   ->   108     0.0000      46.341
   40   ->   108     0.0000      45.023
   35   ->    66     0.0000      14.676
   13   ->    95     0.0000      34.370
   19   ->    66     0.0000      17.991
   42   ->    73     0.0000      18.059
    5   ->    75     0.0000      28.520
    6   ->   100     0.0000      42.988
   16   ->   100     0.0000      38.162
   19   ->    68     0.0000      19.217
   38   ->    50     0.0000       5.377
    8   ->    67     0.0000      23.570
   15   ->   109     0.0000      55.654
   27   ->    98     0.0000      33.817
   43   ->    74     0.0000      17.655
    8   ->    97     0.0000      40.997
    9   ->    66     0.0000      23.135
   37   ->    68     0.0000      15.655
   13   ->    76     0.0000      24.797
   15   ->    81     0.0000      24.529
   10   ->    87     0.0000      31.060
    7   ->    64     0.0000      22.088
   31   ->    69     0.0000      17.423
    2   ->    59     0.0000      21.546
   11   ->   102     0.0000      43.826
   36   ->    50     0.0000       5.440
   22   ->    94     0.0000      30.659
   36   ->    92     0.0000      25.985
    1   ->    86     0.0000      33.140
   26   ->    71     0.0000      19.275
   14   ->    72     0.0000      23.292
    3   ->    99     0.0000      45.465
   30   ->    75     0.0000      20.033
   49   ->    83     0.0000      17.713
   30   ->    56     0.0000       9.681
   14   ->   107     0.0000      49.397
   26   ->   102     0.0000      37.415
   32   ->    58     0.0000       9.781
   27   ->    69     0.0000      17.840
   39   ->    56     0.0000       8.564
   18   ->    88     0.0000      26.479
   28   ->   103     0.0000      37.848
   26   ->    69     0.0000      18.128
    1   ->    67     0.0000      27.009
   12   ->    69     0.0000      23.883
   41   ->    78     0.0000      19.137
   40   ->    81     0.0000      19.447
   47   ->    61     0.0000       8.293
    7   ->   104     0.0000      47.492
   34   ->    90     0.0000      25.775
   20   ->    76     0.0000      22.676
   15   ->    63     0.0000      17.005
   16   ->    96     0.0000      34.935
    9   ->    88     0.0000      31.549
    8   ->    72     0.0000      26.996
   33   ->   105     0.0000      40.951
   33   ->    91     0.0000      26.054
   30   ->    58     0.0000       9.956
   34   ->    87     0.0000      22.902
   43   ->    78     0.0000      18.370
   13   ->    99     0.0000      39.318
   15   ->    84     0.0000      25.357
   42   ->    84     0.0000      19.964
   12   ->    93     0.0000      33.914
   13   ->    63     0.0000      17.829
   23   ->    87     0.0000      24.257
   36   ->    76     0.0000      19.295
   20   ->    96     0.0000      34.145
   31   ->    70     0.0000      17.764
    2   ->    81     0.0000      31.925
   49   ->    85     0.0000      17.839
   24   ->    77     0.0000      21.038
   27   ->    60     0.0000      10.980
   29   ->    85     0.0000      21.626
   15   ->    61     0.0000      14.631
   16   ->    94     0.0000      32.335
   11   ->    70     0.0000      24.880
   10   ->    76     0.0000      27.914
   34   ->    88     0.0000      23.320
    6   ->    89     0.0000      33.201
    1   ->    61     0.0000      22.162
   41   ->    72     0.0000      17.659
   18   ->    95     0.0000      32.489
    7   ->    67     0.0000      23.736
   23   ->    69     0.0000      18.521
   36   ->   109     0.0000      50.976
   23   ->    72     0.0000      20.041
   18   ->   109     0.0000      54.597
   25   ->    80     0.0000      21.380
    8   ->   100     0.0000      42.762
   29   ->    53     0.0000       8.753
   35   ->    97     0.0000      32.457
   18   ->    86     0.0000      24.552
   26   ->    81     0.0000      21.274
    3   ->    69     0.0000      28.354
   13   ->    91     0.0000      30.968
   30   ->    78     0.0000      20.533
   36   ->    89     0.0000      24.204
   26   ->    92     0.0000      27.408
   23   ->    92     0.0000      27.802
   39   ->    93     0.0000      26.450
   11   ->    66     0.0000      22.278
